pid,Name,Pos,Team,Opp,Score,WL,Season,Playoffs,Min,ChK,ChD,ChA,ChKDA,ChSC,TwrD,TwrA,TwrSC,InhibD,InhibA,CS,CSOpp,CS20,CSOpp20,Jgl,Rvr,DrK,DrA,BrnK,BrnA,G(k)
14300,Jinhyeon 'eowdlgxk' Park,JGL,HL,DSG,0-1,L,2048,true,37.64007764775541,3,4,2,,,0,1,0,0,0,154,253,52,84,71,4,2,2,0,0,12.038359938517349
14007,Yao 'helepoli' Hanlin,MID,HL,DSG,0-1,L,2048,true,37.64007764775541,2,3,3,,,2,2,0,0,0,299,334,183,155,2,1,0,2,0,0,13.545267832616496
15380,Zhou 'galorius' Delong,ADC,HL,DSG,0-1,L,2048,true,37.64007764775541,3,1,2,,,1,2,0,0,0,317,376,177,183,4,1,0,1,0,0,14.537844839992335
15463,Jalen 'Vespillo' Burns,SUP,HL,DSG,0-1,L,2048,true,37.64007764775541,1,5,5,,,0,4,0,0,0,87,91,19,41,0,0,0,1,0,0,8.895997920988783
14791,Sebastián 'vanc5009' Rodríguez,TOP,DSG,HL,1-0,W,2048,true,37.64007764775541,7,2,8,,,2,7,0,0,1,285,256,140,140,6,2,0,0,0,2,16.40478902069504
14597,Everson 'wtfgeezy' De Souza,JGL,DSG,HL,1-0,W,2048,true,37.64007764775541,3,1,6,,,0,5,0,0,1,253,154,84,52,126,18,1,1,1,1,16.223637521197098
13418,Chris 'shmilmil' Kleber,MID,DSG,HL,1-0,W,2048,true,37.64007764775541,1,1,9,,,3,4,0,1,1,334,299,155,183,6,1,1,2,0,1,15.456346861492896
13717,Andrew 'ratedajs' Traore,ADC,DSG,HL,1-0,W,2048,true,37.64007764775541,7,1,7,,,3,4,0,0,1,376,317,183,177,6,3,0,0,1,1,18.347441870689714
14595,Robert 'alfred01' Raffington,SUP,DSG,HL,1-0,W,2048,true,37.64007764775541,0,4,13,,,0,7,0,0,1,91,87,41,19,0,0,0,1,0,1,10.226852645124996
14884,Joakim 'mrbobo97' Person,TOP,VIC,TS,1-0,W,2048,true,36.9711742520387,3,5,8,,,2,6,0,0,1,226,292,129,137,10,2,0,1,0,0,13.447647338109709
13491,Youngsun 'Jveeyier' Kim,JGL,VIC,TS,1-0,W,2048,true,36.9711742520387,3,4,5,,,0,8,0,0,1,226,226,99,48,124,26,3,4,0,0,15.164441510246636
13679,Przemyslaw 'sirellv2' Tomaszek,MID,VIC,TS,1-0,W,2048,true,36.9711742520387,5,2,5,,,3,5,0,1,1,317,300,164,152,10,3,0,2,0,0,15.484777196981122
14580,Yuta 'Mojomaan' Watanabe,ADC,VIC,TS,1-0,W,2048,true,36.9711742520387,2,2,3,,,3,5,0,0,1,377,327,208,165,6,4,0,3,0,0,15.948257999365156
13562,Andrew 'jcornt31' Pereira,SUP,VIC,TS,1-0,W,2048,true,36.9711742520387,1,2,7,,,0,7,0,0,1,85,72,18,27,0,0,0,2,0,0,9.462513144790568
13966,Dong 'math9229' Wang,ADC,VIC,TS,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14452,Ziming 'Netherix' Peng,TOP,TS,VIC,0-1,L,2048,true,36.9711742520387,4,2,7,,,1,4,0,0,0,292,226,137,129,8,0,0,0,0,1,14.829281509054137
13335,Junsik 'jrjose18' Kang,JGL,TS,VIC,0-1,L,2048,true,36.9711742520387,4,3,5,,,0,3,0,0,0,226,226,48,99,104,6,0,0,1,1,14.95501948627058
10857,Peter 'noncents' Toth,MID,TS,VIC,0-1,L,2048,true,36.9711742520387,3,3,9,,,3,3,0,0,0,300,317,152,164,8,1,0,0,0,1,14.75741367317452
14433,Roger 'DolorisM' Hernandez,ADC,TS,VIC,0-1,L,2048,true,36.9711742520387,4,2,4,,,1,3,0,0,0,327,377,165,208,3,0,0,0,0,1,15.20885631350818
15396,Dwayne 'berendnl' Fangyu,SUP,TS,VIC,0-1,L,2048,true,36.9711742520387,0,4,10,,,0,4,0,0,0,72,85,27,18,0,0,1,1,0,1,8.746957767782108
10768,Hangi 'Fernan18' Kang,TOP,WHT,TDC,1-0,W,2048,true,39.37286939114913,2,0,17,,,3,5,0,0,1,324,253,139,145,8,0,0,2,0,2,16.87407864385266
13736,Xu 'sworzius' Fangyu,JGL,WHT,TDC,1-0,W,2048,true,39.37286939114913,6,2,10,,,0,7,0,0,1,227,196,50,74,102,8,2,2,1,1,17.549444054950275
15528,Sehyoon 'Skitells' Min,MID,WHT,TDC,1-0,W,2048,true,39.37286939114913,8,0,10,,,3,7,0,1,1,396,259,179,165,5,2,0,2,0,1,19.782036273767012
14813,Hongseok 'Embuster' Kim,ADC,WHT,TDC,1-0,W,2048,true,39.37286939114913,10,1,11,,,3,6,0,0,1,390,298,189,158,7,3,0,2,1,2,20.365238146859486
11148,Hyukjin 'theauger' Kim,SUP,WHT,TDC,1-0,W,2048,true,39.37286939114913,0,4,21,,,0,6,2,0,1,93,103,20,49,0,0,0,2,0,2,11.313577598480762
13750,Euijin 'capamiky' Lee,TOP,TDC,WHT,0-1,L,2048,true,39.37286939114913,3,4,0,,,1,3,0,0,0,253,324,145,139,7,2,0,1,0,0,13.152004115352623
12679,Hongki 'miyukira' Heo,JGL,TDC,WHT,0-1,L,2048,true,39.37286939114913,2,4,1,,,0,3,-2,0,0,196,227,74,50,98,10,0,0,0,0,13.294281088701759
14628,Hyunseung 'Viperoon' Yoo,MID,TDC,WHT,0-1,L,2048,true,39.37286939114913,1,7,0,,,2,2,0,0,0,259,396,165,179,4,1,2,2,0,0,12.501999999999919
14537,Yasutaka 'albert11' Tabuse,ADC,TDC,WHT,0-1,L,2048,true,39.37286939114913,0,8,1,,,1,2,0,0,0,298,390,158,189,6,0,0,0,0,0,13.336106455222101
13889,Jihwan 'Roccorii' Kim,SUP,TDC,WHT,0-1,L,2048,true,39.37286939114913,1,3,5,,,0,3,0,0,0,103,93,49,20,0,0,0,2,0,0,9.517972377073212
14796,Jinsu 'renicade' Lee,TOP,Fl1,SS,1-0,W,2048,true,36.280602486136026,11,0,10,,,2,5,0,0,1,311,177,144,107,14,7,0,3,0,1,17.853978740810845
15316,Sungjin 'Toteiiii' Kim,JGL,Fl1,SS,1-0,W,2048,true,36.280602486136026,5,2,12,,,0,6,0,0,1,180,191,42,90,92,10,1,1,1,1,14.90010285591227
14906,Andy 'Nietsnie' Tabuse,MID,Fl1,SS,1-0,W,2048,true,36.280602486136026,4,0,16,,,3,6,0,1,1,369,239,183,136,17,8,2,3,0,1,17.474250120052904
15097,Kyeore 'Jugitive' Son,ADC,Fl1,SS,1-0,W,2048,true,36.280602486136026,4,0,11,,,3,5,0,0,1,408,289,198,167,7,2,0,1,0,1,18.05105584488077
15306,Juyoung 'iwerson2' Roh,SUP,Fl1,SS,1-0,W,2048,true,36.280602486136026,0,0,19,,,0,7,0,0,1,116,26,22,18,0,0,0,3,0,1,10.652816334729135
13251,Junhyung 'fran4025' Lee,TOP,SS,Fl1,0-1,L,2048,true,36.280602486136026,0,7,0,,,1,1,0,0,0,177,311,107,144,4,0,0,0,0,0,9.695999999999987
13896,Chris 'thoraxia' Xiang,JGL,SS,Fl1,0-1,L,2048,true,36.280602486136026,2,3,0,,,0,2,0,0,0,191,180,90,42,90,4,0,0,0,0,11.972525090284599
13303,Daeyeol 'sebacote' Moon,MID,SS,Fl1,0-1,L,2048,true,36.280602486136026,0,6,0,,,1,2,0,0,0,239,369,136,183,6,1,0,0,0,0,11.09599999999996
14567,Sangho 'Zolmec96' Kim,ADC,SS,Fl1,0-1,L,2048,true,36.280602486136026,0,3,1,,,1,2,0,0,0,289,408,167,198,8,2,0,0,0,0,12.2800695713423
14979,Dongbin 'achadian' Kim,SUP,SS,Fl1,0-1,L,2048,true,36.280602486136026,0,5,1,,,0,2,0,0,0,26,116,18,22,0,0,0,0,0,0,6.35006957134238
14115,Solmin 'ffeeffee' Kim,TOP,EG,TSU,0-1,L,2048,true,25.85846424941054,0,3,0,,,0,1,0,0,0,146,197,127,140,3,0,0,0,0,0,7.309000000000027
14639,Kyle 'lucas707' Odigie,JGL,EG,TSU,0-1,L,2048,true,25.85846424941054,1,3,0,,,0,0,0,0,0,109,174,74,70,60,3,0,0,0,0,7.683666666666686
11948,Hyunsik 'ricketan' Im,MID,EG,TSU,0-1,L,2048,true,25.85846424941054,0,4,0,,,1,0,-1,0,0,177,258,150,184,4,0,0,0,0,0,8.009000000000032
14686,Jose 'DiamaXxX' Ocampo,ADC,EG,TSU,0-1,L,2048,true,25.85846424941054,0,4,0,,,0,0,0,0,0,181,272,150,192,6,2,0,0,0,0,8.133000000000026
13816,Mathias 'ox1de' Larsen,SUP,EG,TSU,0-1,L,2048,true,25.85846424941054,0,2,0,,,0,1,0,0,0,24,53,20,18,0,0,0,0,0,0,4.571000000000008
13949,Gabriel 'FoxMalka' Castro,TOP,TSU,EG,1-0,W,2048,true,25.85846424941054,2,0,4,,,2,4,0,0,1,197,146,140,127,3,0,0,0,0,0,10.354489381728627
15071,Sungcheol 'Xtrylanx' Woo,JGL,TSU,EG,1-0,W,2048,true,25.85846424941054,1,1,9,,,0,3,0,0,1,174,109,70,74,87,12,1,1,1,1,11.326543398217026
11826,Tim 'POS1TIVE' Bright,MID,TSU,EG,1-0,W,2048,true,25.85846424941054,5,0,7,,,3,6,0,1,1,258,177,184,150,9,4,1,2,0,1,12.50001200536971
13493,Youngsu 'vulcan86' Moon,ADC,TSU,EG,1-0,W,2048,true,25.85846424941054,8,0,3,,,2,5,1,0,1,272,181,192,150,5,3,0,1,0,1,13.339502582128903
14780,Rusty 'xMunholi' Lamb,SUP,TSU,EG,1-0,W,2048,true,25.85846424941054,0,0,13,,,0,7,0,0,1,53,24,18,20,0,0,0,2,0,1,7.1575300190253515
14558,Sanghyuk 'showmert' Yoon,TOP,ZPS,SST,1-0,W,2048,true,39.552311452971786,2,3,12,,,2,5,0,0,1,236,298,124,138,7,1,0,1,0,0,13.610327239057485
15228,Siwon 'ZlobnbIi' Han,JGL,ZPS,SST,1-0,W,2048,true,39.552311452971786,4,2,12,,,0,9,0,0,0,237,195,54,69,105,7,0,0,0,0,15.93366139989351
12224,Donggook 'OmegaVal' Jo,MID,ZPS,SST,1-0,W,2048,true,39.552311452971786,7,1,10,,,3,5,0,1,1,369,299,177,166,8,1,0,0,0,0,17.805257502651887
11290,Namjoon 'armik100' Bong,ADC,ZPS,SST,1-0,W,2048,true,39.552311452971786,6,2,8,,,3,5,0,0,0,370,322,173,169,8,2,1,1,0,0,17.49988724345604
14438,Henrik 'milkman1' Stefansson,SUP,ZPS,SST,1-0,W,2048,true,39.552311452971786,0,2,17,,,0,7,0,0,1,134,57,62,20,1,0,0,1,0,0,10.859585947126787
14840,Ron 'MrMayor' Schaftenaar,TOP,SST,ZPS,0-1,L,2048,true,39.552311452971786,2,0,5,,,2,4,0,0,0,298,236,138,124,7,4,0,2,0,2,14.96130244481984
15502,Dimitriy 'AlChimyk' Karasev,JGL,SST,ZPS,0-1,L,2048,true,39.552311452971786,5,4,2,,,0,4,0,0,0,195,237,69,54,99,9,2,2,2,2,14.802616076223716
14806,Hyeongmo 'Eondo' Jo,MID,SST,ZPS,0-1,L,2048,true,39.552311452971786,2,5,2,,,2,2,0,0,0,299,369,166,177,7,0,0,2,0,1,14.855053838205594
12483,Deshaun 'AkaliPRO' Noel,ADC,SST,ZPS,0-1,L,2048,true,39.552311452971786,1,4,3,,,1,0,0,0,0,322,370,169,173,1,0,0,2,0,1,14.845733777966155
13474,Jaebum 'zfortune' Yoon,SUP,SST,ZPS,0-1,L,2048,true,39.552311452971786,0,6,5,,,0,3,0,0,0,57,134,20,62,0,0,0,2,0,2,8.941315379993101
13470,Lee 'lunokiyi' Go,TOP,CON,FRV,0-1,L,2048,true,31.18916092712758,2,4,2,,,0,1,0,0,0,191,225,130,130,4,0,1,1,0,0,10.017600210406194
15001,Zou 'lBrandon' Wang,JGL,CON,FRV,0-1,L,2048,true,31.18916092712758,1,4,1,,,0,1,0,0,0,108,164,57,54,60,7,0,0,0,0,8.93409898099086
15091,Jinqiu 'Moraceae' Yuchen,MID,CON,FRV,0-1,L,2048,true,31.18916092712758,2,2,2,,,1,0,0,0,0,270,253,189,149,6,1,0,0,0,0,11.619161150939153
13365,Chris 'IrnKnght' Guo,ADC,CON,FRV,0-1,L,2048,true,31.18916092712758,1,1,4,,,1,1,0,0,0,291,283,167,187,9,1,1,1,0,0,12.189064998504064
12425,Quang 'Fall_War' Nguyễn,SUP,CON,FRV,0-1,L,2048,true,31.18916092712758,1,5,3,,,0,2,0,0,0,55,109,33,32,0,0,0,2,0,0,6.792195468265248
12884,Junghoon 'immunize' Lee,TOP,FRV,CON,1-0,W,2048,true,31.18916092712758,8,1,6,,,2,6,0,0,1,225,191,130,130,5,2,0,0,0,1,13.311440781206816
14642,Hyunjin 'xINF3RN0' Yun,JGL,FRV,CON,1-0,W,2048,true,31.18916092712758,2,1,6,,,0,4,0,0,1,164,108,54,57,85,12,1,1,1,1,11.941235079126123
14310,Han 'Bigos102' Delong,MID,FRV,CON,1-0,W,2048,true,31.18916092712758,3,2,7,,,3,4,0,1,1,253,270,149,189,9,0,0,1,0,1,12.898625410037404
14591,Juhun 'LokiiLox' Kim,ADC,FRV,CON,1-0,W,2048,true,31.18916092712758,2,1,9,,,2,4,0,0,1,283,291,187,167,3,1,0,1,0,1,13.259749271528745
13427,Taruike 'chrisooo' Ming,SUP,FRV,CON,1-0,W,2048,true,31.18916092712758,1,2,14,,,0,6,0,0,1,109,55,32,33,0,0,0,1,0,1,9.3901962505772
14904,Solmin 'IPFreely' Yoo,TOP,VAE,WTF,0-1,L,2048,true,35.07829840826249,3,2,1,,,1,2,0,0,0,222,252,133,118,9,0,0,0,0,0,11.22919129070934
13691,Jaewook 'iLinkizz' Seo,JGL,VAE,WTF,0-1,L,2048,true,35.07829840826249,2,5,1,,,0,1,0,0,0,125,296,44,95,65,5,0,0,0,0,10.133994713396007
15556,Han 'Lavisano' Qi,MID,VAE,WTF,0-1,L,2048,true,35.07829840826249,0,4,5,,,1,3,0,0,0,256,322,163,165,7,2,0,0,0,0,11.580200419300201
15229,Ji 'Legolas7' Jianlian,ADC,VAE,WTF,0-1,L,2048,true,35.07829840826249,2,1,2,,,1,1,0,0,0,331,298,191,156,8,1,0,0,0,0,13.513185101178541
11883,Ziming 'N1sTaZzZ' Yue,SUP,VAE,WTF,0-1,L,2048,true,35.07829840826249,0,5,4,,,0,2,0,0,0,28,112,17,36,0,0,0,0,0,0,6.36952014271648
13007,Ted 'dark2186' Zhang,TOP,WTF,VAE,1-0,W,2048,true,35.07829840826249,4,1,9,,,3,7,0,0,1,252,222,118,133,5,1,0,1,0,1,14.319798559608325
15472,Xue 'PwnedBy' Yong,JGL,WTF,VAE,1-0,W,2048,true,35.07829840826249,7,1,6,,,0,7,0,0,1,296,125,95,44,154,37,1,1,1,1,18.475313599023785
15064,Jack 'Daranian' McCallum,MID,WTF,VAE,1-0,W,2048,true,35.07829840826249,4,2,8,,,3,2,0,1,1,322,256,165,163,9,0,1,2,0,1,16.02832358704376
14936,Song 'Fholange' Yue,ADC,WTF,VAE,1-0,W,2048,true,35.07829840826249,2,3,8,,,3,4,0,0,1,298,331,156,191,7,3,1,2,0,1,14.737333743979319
13993,Han 'cay45432' Peng,SUP,WTF,VAE,1-0,W,2048,true,35.07829840826249,0,0,16,,,0,7,0,0,1,112,28,36,17,0,0,0,3,0,1,10.47047970131433
15058,Zach 'Hellrome' Zhelin,TOP,T10,STT,0-1,L,2048,true,34.39980006938843,1,4,3,,,1,3,0,0,0,211,252,122,136,4,3,0,1,0,0,11.05010215116464
15145,Chen 'epsilon7' Wang,JGL,T10,STT,0-1,L,2048,true,34.39980006938843,2,3,0,,,0,2,1,0,0,141,193,46,57,73,6,0,0,0,0,10.877862776947726
13782,Gia 'Katoline' Phạm,MID,T10,STT,0-1,L,2048,true,34.39980006938843,3,2,1,,,2,2,0,0,0,273,312,168,163,2,0,0,0,0,0,12.880875258048807
12857,Vinh 'Blommzki' Nguyễn,ADC,T10,STT,0-1,L,2048,true,34.39980006938843,1,4,1,,,1,3,0,0,0,268,354,143,209,6,0,1,1,0,0,12.261254914967813
14770,Chan 'roxeu_pl' Kwak,SUP,T10,STT,0-1,L,2048,true,34.39980006938843,0,4,3,,,0,3,0,0,0,56,88,13,33,0,0,1,2,0,0,7.406931535620264
13718,Jef 'ImmaLama' Massot,TOP,STT,T10,1-0,W,2048,true,34.39980006938843,4,2,8,,,2,5,0,0,1,252,211,136,122,6,2,0,1,0,1,13.58781187602322
13607,Tom 'GeistFHZ' Zhao,JGL,STT,T10,1-0,W,2048,true,34.39980006938843,4,1,8,,,0,4,0,0,1,193,141,57,46,99,12,2,2,1,1,14.319032254203112
14893,Yao 'Calidrin' Yue,MID,STT,T10,1-0,W,2048,true,34.39980006938843,4,1,6,,,3,4,0,1,1,312,273,163,168,8,3,0,1,0,1,15.208509389750148
15184,Jaeoh 'Nickmonn' Park,ADC,STT,T10,1-0,W,2048,true,34.39980006938843,4,1,6,,,2,5,0,0,1,354,268,209,143,9,3,0,2,0,1,15.79302412531358
13746,Duo 'RotStern' Fangyu,SUP,STT,T10,1-0,W,2048,true,34.39980006938843,1,2,12,,,0,7,-1,0,1,88,56,33,13,0,0,0,2,0,1,9.365272765480233
14147,XiaoMeng 'Ikasoruk' Shang,TOP,DTH,TC,1-0,W,2048,true,34.89840450679897,4,1,6,,,3,7,-1,0,1,243,240,122,139,10,3,0,1,0,1,13.712337144819783
14896,Lin 'death2u2' Chang,JGL,DTH,TC,1-0,W,2048,true,34.89840450679897,0,1,9,,,0,3,0,0,0,188,166,64,80,91,10,0,0,0,0,12.761108421131615
14437,Dave 'Jonte123' Lee,MID,DTH,TC,1-0,W,2048,true,34.89840450679897,7,2,4,,,3,7,0,1,1,305,285,177,162,10,1,0,0,0,0,15.245650325229873
12939,Dong 'Hil_9300' Peng,ADC,DTH,TC,1-0,W,2048,true,34.89840450679897,1,0,9,,,2,7,0,0,0,376,292,213,157,5,2,1,1,1,1,15.67511811775186
12945,Ziming 'foxrider' Xiang,SUP,DTH,TC,1-0,W,2048,true,34.89840450679897,0,1,10,,,0,7,0,0,1,70,57,20,19,0,0,0,1,0,1,8.573173329058921
14662,Xu 'vendys10' Yue,TOP,TC,DTH,0-1,L,2048,true,34.89840450679897,2,2,2,,,2,5,0,0,0,240,243,139,122,4,2,0,0,1,1,12.48324044748614
15000,Xue 'Dogasoul' Tang,JGL,TC,DTH,0-1,L,2048,true,34.89840450679897,1,2,4,,,0,4,0,0,0,166,188,80,64,85,8,1,1,0,0,12.33171650317035
13893,Yanhao 'The-oli1' Wang,MID,TC,DTH,0-1,L,2048,true,34.89840450679897,0,3,3,,,2,5,0,0,0,285,305,162,177,4,0,0,0,0,0,13.080596803618851
13357,Ted 'joac1120' Zhelin,ADC,TC,DTH,0-1,L,2048,true,34.89840450679897,2,2,0,,,2,2,0,0,0,292,376,157,213,9,1,1,3,0,0,13.699115853525493
15073,Justin 'djlolcio' Walker,SUP,TC,DTH,0-1,L,2048,true,34.89840450679897,0,3,3,,,0,3,1,0,0,57,70,19,20,0,0,0,1,0,1,8.043957968796638
14555,Yi 'raller29' Wang,TOP,ESS,NZY,0-1,L,2048,true,39.26378458163047,1,3,3,,,1,3,0,0,0,274,278,158,114,9,3,0,0,0,0,12.970220955753698
15222,Li 'SkyRobin' Peng,JGL,ESS,NZY,0-1,L,2048,true,39.26378458163047,1,3,0,,,0,2,0,0,0,153,230,62,51,84,7,1,1,0,0,11.533831774975114
14650,Wang 'SkraGger' Fan,MID,ESS,NZY,0-1,L,2048,true,39.26378458163047,2,6,1,,,1,1,0,0,0,258,383,144,178,3,0,0,1,0,0,12.621052275602866
13108,Muhammed 'HunGamer' Koseoglu,ADC,ESS,NZY,0-1,L,2048,true,39.26378458163047,0,3,1,,,2,3,0,0,0,340,375,191,183,7,1,0,0,0,0,14.082805295829118
14865,Binh 'Delano78' Lê,SUP,ESS,NZY,0-1,L,2048,true,39.26378458163047,1,4,1,,,0,3,0,0,0,49,90,18,34,0,0,0,0,0,0,7.908837462365112
14001,Chen 'Hoplalla' Jianiyou,ADC,ESS,NZY,0-1,L,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13842,Taruike 'Moongaze' Tao,TOP,NZY,ESS,1-0,W,2048,true,39.26378458163047,4,2,9,,,2,7,0,0,1,278,274,114,158,12,2,0,1,0,2,16.058857018487355
14286,Bomin 'Balep4ik' Kim,JGL,NZY,ESS,1-0,W,2048,true,39.26378458163047,7,0,8,,,0,6,0,0,1,230,153,51,62,126,21,3,3,2,2,17.863602111512044
13429,Jaehyung 'an866996' Yoo,MID,NZY,ESS,1-0,W,2048,true,39.26378458163047,4,1,12,,,3,6,0,1,1,383,258,178,144,12,2,0,3,0,2,18.396813641889846
13920,Jose 'Lguides' Santos,ADC,NZY,ESS,1-0,W,2048,true,39.26378458163047,4,1,10,,,3,3,0,0,1,375,340,183,191,11,1,0,1,0,2,18.305205712361982
13994,Pavel 'tjoobree' Kolyushkin,SUP,NZY,ESS,1-0,W,2048,true,39.26378458163047,0,1,14,,,0,7,0,0,1,90,49,34,18,1,0,0,1,0,2,10.654695382181936
13469,Xue 'maisy123' Jianiyou,MID,NZY,ESS,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14322,Ji 'fenixoen' Qi,TOP,SPIN,FH,1-0,W,2048,true,39.94942163466906,5,2,15,,,3,8,0,0,1,282,275,117,155,6,2,0,1,0,2,16.782165486889024
13778,Yi 'Ingenium' Xiang,JGL,SPIN,FH,1-0,W,2048,true,39.94942163466906,6,0,13,,,0,8,0,0,1,231,131,64,53,110,20,2,2,2,2,17.817323234018712
15478,Seungyong 'fallen69' Lee,MID,SPIN,FH,1-0,W,2048,true,39.94942163466906,9,1,13,,,3,8,0,1,1,409,252,175,159,13,3,0,2,0,1,20.757474289100468
13343,Kenshin 'LeoFrost' Torres,ADC,SPIN,FH,1-0,W,2048,true,39.94942163466906,4,1,13,,,3,6,0,0,1,402,298,186,175,7,1,0,1,0,1,18.82664968791028
15123,Paulo 'p0rkch0p' Castro,SUP,SPIN,FH,1-0,W,2048,true,39.94942163466906,0,1,20,,,0,7,0,0,1,87,56,34,21,2,0,0,1,0,2,11.02935708752474
15363,Jacob 'ZoinksXD' Larsen,TOP,FH,SPIN,0-1,L,2048,true,39.94942163466906,1,4,3,,,1,4,0,0,0,275,282,155,117,7,3,0,0,0,0,13.098247206326798
13785,Jinqiu 'Bochen97' Qi,JGL,FH,SPIN,0-1,L,2048,true,39.94942163466906,2,3,1,,,0,2,0,0,0,131,231,53,64,69,7,1,1,0,0,11.212162523602002
14633,Xue 'Hayden77' Wang,MID,FH,SPIN,0-1,L,2048,true,39.94942163466906,2,8,0,,,2,2,0,0,0,252,409,159,175,6,2,0,1,0,0,12.563195144817575
15081,Hao 'vulcan86' Qi,ADC,FH,SPIN,0-1,L,2048,true,39.94942163466906,0,6,1,,,1,2,0,0,0,298,402,175,186,3,0,0,1,0,0,13.181254746358423
14916,Yi 'kamikadz' Meschery,SUP,FH,SPIN,0-1,L,2048,true,39.94942163466906,0,3,2,,,0,3,0,0,0,56,87,21,34,1,0,0,1,0,0,7.903583274468181
15003,Ailun 'Solbritt' Meschery,TOP,VLT,RSN,1-0,W,2048,true,34.32374213315504,5,3,4,,,2,5,0,0,1,219,257,119,144,7,2,0,0,0,0,12.621214560258688
15303,Zhu 'Psychooo' Shang,JGL,VLT,RSN,1-0,W,2048,true,34.32374213315504,3,0,7,,,0,5,0,0,0,203,115,54,52,95,12,1,2,0,0,13.438558766810852
13376,Li 'Saigetsu' Shang,MID,VLT,RSN,1-0,W,2048,true,34.32374213315504,2,2,7,,,3,6,0,1,1,265,303,145,174,11,3,0,1,0,0,12.992392000471623
14148,Yi 'Link0611' Hanlin,ADC,VLT,RSN,1-0,W,2048,true,34.32374213315504,1,0,10,,,2,7,-1,0,1,332,304,186,180,5,3,0,1,0,0,14.285193935061745
14560,Daesung 'OreoYifu' Kwon,SUP,VLT,RSN,1-0,W,2048,true,34.32374213315504,1,1,11,,,0,7,0,0,1,100,55,25,38,0,0,0,0,0,0,9.135079378380672
12904,Ted 'staycute' Xiang,ADC,VLT,RSN,1-0,W,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13413,Yi 'broman44' Yuchen,TOP,RSN,VLT,0-1,L,2048,true,34.32374213315504,3,2,2,,,1,1,1,0,0,257,219,144,119,7,2,1,2,0,0,12.84787008444432
15131,Chanshik 'kcovzafv' Kim,JGL,RSN,VLT,0-1,L,2048,true,34.32374213315504,0,3,2,,,0,3,0,0,0,115,203,52,54,63,11,1,1,0,0,9.930917131293773
14165,Youngdoo 'ZOMGTITS' Boo,MID,RSN,VLT,0-1,L,2048,true,34.32374213315504,2,1,1,,,2,3,0,0,0,303,265,174,145,8,1,0,1,1,1,13.435790047885863
15517,Zhizhi 'Uopehelp' Jianlian,ADC,RSN,VLT,0-1,L,2048,true,34.32374213315504,1,2,2,,,1,2,0,0,0,304,332,180,186,10,3,0,1,0,0,13.310982380297794
14643,Michael 'oscharzi' Gottfried,SUP,RSN,VLT,0-1,L,2048,true,34.32374213315504,0,4,5,,,0,3,0,0,0,55,100,38,25,0,0,0,2,0,0,7.71308306194723
13588,Kiyong 'Cyprimus' Lee,MID,RSN,VLT,0-1,L,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14035,Lin 'goober17' Zhao,TOP,WDS,TLG,0-1,L,2048,true,42.05556157065142,3,4,1,,,1,5,0,0,0,276,312,127,139,9,3,0,2,0,0,14.399360424826869
15180,Ziming 'FatBoyEd' Wang,JGL,WDS,TLG,0-1,L,2048,true,42.05556157065142,1,5,1,,,0,2,0,0,0,178,299,53,93,96,9,3,3,0,0,13.174074245595595
15499,Jonghwan 'LallRHUN' Kim,MID,WDS,TLG,0-1,L,2048,true,42.05556157065142,1,4,1,,,2,2,0,0,0,339,384,166,165,4,1,0,1,0,0,15.190612120041239
14083,Chen 'NickROCA' Wang,ADC,WDS,TLG,0-1,L,2048,true,42.05556157065142,1,5,1,,,2,2,-1,0,0,332,424,163,180,5,0,0,2,0,0,15.063949769657567
14037,Li 'LuckyPro' Fu,SUP,WDS,TLG,0-1,L,2048,true,42.05556157065142,0,4,3,,,0,5,0,0,0,80,111,21,37,0,0,0,3,0,0,9.233588917050836
14948,Dai 'Tyzentar' Bùi,TOP,WDS,TLG,0-1,L,2048,true,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15296,Maxim 'Brick718' Nezvankin,TOP,TLG,WDS,1-0,W,2048,true,42.05556157065142,6,2,8,,,2,5,0,0,1,312,276,139,127,6,2,0,2,0,1,16.90317387185493
12398,Fabio 'Viddlerx' Tavernari,JGL,TLG,WDS,1-0,W,2048,true,42.05556157065142,5,1,11,,,0,7,0,0,1,299,178,93,53,153,26,1,1,1,1,19.71364119607329
15340,Hao 'MR_goyou' Tang,MID,TLG,WDS,1-0,W,2048,true,42.05556157065142,4,1,12,,,3,6,0,1,1,384,339,165,166,8,1,0,1,0,1,17.997530195014832
13927,Hoseok 'TrifonTR' Kim,ADC,TLG,WDS,1-0,W,2048,true,42.05556157065142,5,0,10,,,3,6,1,0,1,424,332,180,163,16,1,1,1,0,1,19.292905269831987
15315,Taruike 'BioNicZz' Fu,SUP,TLG,WDS,1-0,W,2048,true,42.05556157065142,2,2,17,,,0,6,0,0,1,111,80,37,21,0,0,0,2,0,1,11.682311364501281
